age,income,loan_amount,credit_history_years,num_accounts,employment_type,education,target
69,110699.85,10355.31,1,6,self_employed,bachelor,1
46,63795.13,13989.22,4,7,employed,secondary,1
49,73251.96,23689.9,4,5,employed,secondary,1
33,26270.47,22474.52,2,1,self_employed,bachelor,0
29,50302.0,3271.35,11,2,employed,secondary,1
26,84576.3,28074.27,14,7,employed,master,1
29,68046.31,22729.18,14,7,employed,secondary,1
28,10000.0,13780.2,2,6,employed,bachelor,0
56,73480.46,5466.22,6,4,employed,bachelor,1
21,98363.29,23432.07,3,3,employed,bachelor,0
50,20081.85,18811.42,0,3,employed,phd,1
67,90387.75,3337.61,9,7,self_employed,bachelor,0
57,10000.0,13143.38,12,5,unemployed,secondary,0
38,78759.98,40009.38,1,2,employed,bachelor,0
21,59827.03,15132.01,9,4,employed,secondary,0
61,13000.58,9064.24,0,8,employed,secondary,1
18,68922.76,6932.03,12,6,employed,bachelor,0
53,83016.79,29176.79,0,8,self_employed,secondary,1
52,67277.74,21782.08,6,5,unemployed,secondary,0
27,71696.55,26259.51,1,5,self_employed,bachelor,0
56,51766.48,16985.48,6,9,unemployed,bachelor,0
27,22772.2,25032.15,6,5,employed,master,0
29,73837.28,8213.44,8,2,self_employed,secondary,1
60,94995.08,16300.73,12,4,employed,bachelor,1
68,82591.62,17296.43,14,6,unemployed,bachelor,1
31,20242.48,26059.58,5,4,employed,master,0
65,29702.11,17550.74,13,4,employed,secondary,1
65,43080.65,9995.91,6,8,self_employed,bachelor,1
58,28140.49,15512.59,1,4,employed,bachelor,0
25,60883.8,1588.69,9,3,unemployed,secondary,1
33,67868.32,1000.0,10,1,self_employed,secondary,1
53,31394.93,21650.73,4,4,unemployed,bachelor,1
69,75542.57,12002.05,8,7,employed,secondary,1
60,72022.08,12908.66,6,3,employed,secondary,1
39,49036.82,21647.57,2,5,self_employed,bachelor,0
30,56549.56,26176.08,5,6,employed,secondary,0
67,21003.98,19275.9,6,9,employed,secondary,0
32,53354.76,30424.58,5,8,unemployed,bachelor,0
35,60147.7,19021.51,13,3,unemployed,master,1
68,63374.95,17417.71,5,2,unemployed,master,0
47,67577.54,16923.11,9,7,employed,secondary,1
31,64884.83,4716.04,0,3,employed,secondary,1
18,54713.13,22647.99,4,4,unemployed,phd,0
40,65723.9,1000.0,13,1,employed,bachelor,1
69,80040.64,10309.98,13,7,employed,bachelor,1
40,58090.04,15183.44,14,2,employed,secondary,1
54,66351.9,8681.9,0,4,unemployed,secondary,0
31,56276.58,11385.95,12,4,employed,secondary,0
58,47064.82,29715.0,4,1,employed,master,1
58,70457.59,23832.19,0,7,employed,master,0
49,48895.48,9513.38,1,6,employed,secondary,0
58,67722.94,11243.47,11,5,self_employed,bachelor,1
48,60565.11,4783.97,8,2,self_employed,master,1
37,53921.31,20639.95,8,1,self_employed,master,0
56,53437.14,13002.06,13,1,employed,bachelor,1
61,49837.58,1000.0,1,6,employed,secondary,1
61,27083.98,15806.27,1,7,employed,phd,1
29,67657.9,18511.83,13,8,unemployed,secondary,0
53,64630.94,22705.13,9,8,employed,secondary,1
18,76993.41,14413.16,11,4,employed,secondary,1
47,49370.86,12018.63,7,1,employed,bachelor,1
47,97907.67,30890.12,2,3,unemployed,secondary,0
36,52405.28,15052.69,7,8,self_employed,bachelor,1
69,42497.81,20756.49,14,7,employed,master,1
63,40126.3,10683.68,1,5,self_employed,bachelor,1
20,25321.55,20519.28,1,1,employed,phd,1
28,90652.56,3354.97,5,7,self_employed,master,1
28,87421.35,11303.46,6,8,unemployed,master,0
64,72014.9,5333.81,9,3,self_employed,bachelor,1
44,42078.22,10160.21,2,8,unemployed,master,0
55,96225.35,25003.76,14,6,employed,bachelor,1
60,52965.62,10101.39,2,8,employed,secondary,0
57,54619.48,20746.05,3,6,self_employed,master,1
22,88745.18,27138.12,14,1,self_employed,bachelor,0
25,73178.21,14779.38,5,6,employed,master,1
38,104022.06,22950.14,8,1,employed,bachelor,1
35,64974.45,19248.69,6,3,employed,secondary,1
56,52059.38,15931.5,3,8,employed,master,0
26,47763.9,21002.52,7,9,unemployed,bachelor,0
37,23060.08,29719.5,11,5,employed,bachelor,1
30,54428.08,9901.85,0,3,self_employed,master,0
27,82891.87,7326.39,13,4,employed,bachelor,1
26,71976.68,6856.68,2,3,self_employed,secondary,0
28,60406.16,22955.42,13,6,unemployed,bachelor,0
47,40101.31,24034.94,14,4,self_employed,secondary,1
39,64537.46,10703.7,13,1,self_employed,bachelor,0
40,80256.27,1000.0,9,6,employed,secondary,1
42,68614.39,9601.95,13,6,employed,secondary,1
56,63334.7,19382.83,12,7,self_employed,phd,1
62,44060.85,14466.21,9,9,self_employed,secondary,0
45,77343.64,16442.78,13,7,self_employed,master,1
51,10000.0,10813.24,5,7,self_employed,bachelor,1
56,67656.91,23112.71,12,2,employed,secondary,1
53,111406.44,17745.53,13,5,employed,master,1
24,29832.53,19691.71,9,4,unemployed,secondary,0
69,55172.61,16272.53,1,9,employed,bachelor,0
26,59841.78,19194.95,3,5,self_employed,master,0
39,50748.34,18668.57,2,7,employed,master,1
51,80727.48,7575.4,7,5,unemployed,secondary,0
38,69449.02,17984.5,6,1,unemployed,master,0
30,63046.01,21332.07,12,9,employed,phd,1
66,75945.45,24241.13,4,7,unemployed,bachelor,0
21,60335.01,18328.86,2,3,employed,bachelor,0
30,123597.29,7278.0,9,1,employed,bachelor,1
69,63026.94,8509.46,2,9,unemployed,bachelor,1
55,63905.64,11518.82,13,3,employed,bachelor,1
22,25790.64,16515.71,1,1,employed,secondary,0
57,49130.99,14022.11,7,6,self_employed,bachelor,1
68,82947.55,6010.14,14,1,unemployed,secondary,1
23,33290.86,5962.24,8,2,employed,secondary,1
39,16848.86,1000.0,12,9,self_employed,bachelor,1
42,60646.31,1000.0,6,1,employed,secondary,1
24,87414.89,13945.75,11,7,employed,bachelor,0
28,60847.62,33561.84,10,6,self_employed,bachelor,1
27,53277.51,29374.24,7,3,employed,secondary,0
27,22830.24,7174.15,1,3,self_employed,secondary,0
38,69045.08,16199.23,14,5,self_employed,secondary,1
42,73225.5,3283.36,0,5,unemployed,bachelor,0
30,24365.35,4503.12,5,9,self_employed,secondary,1
33,82690.65,5420.22,9,3,employed,bachelor,1
27,75313.91,13196.01,11,6,self_employed,bachelor,1
59,82646.32,13540.32,8,7,self_employed,bachelor,0
29,71670.5,17021.62,6,1,employed,secondary,0
65,73073.65,20305.73,6,9,self_employed,secondary,1
46,70414.42,12304.95,14,9,self_employed,secondary,1
59,77369.45,15289.62,5,1,employed,secondary,0
51,23624.84,6249.5,12,3,employed,phd,1
31,29978.81,4244.02,0,8,employed,secondary,1
49,45279.84,3008.22,9,8,employed,secondary,1
32,57403.6,20193.98,10,2,unemployed,master,1
24,67762.74,12296.74,10,9,employed,master,1
31,66493.63,1000.0,6,3,self_employed,bachelor,0
32,82342.12,14495.29,10,3,self_employed,bachelor,0
25,82969.91,5009.43,6,4,employed,secondary,1
19,42552.3,28283.03,8,7,employed,master,0
67,64771.52,10369.43,13,2,employed,bachelor,0
44,43043.37,20452.05,10,5,employed,bachelor,0
38,56235.06,23711.7,11,1,employed,secondary,0
66,66435.83,7360.57,14,2,employed,bachelor,0
29,10000.0,15608.38,3,7,self_employed,bachelor,1
38,108224.88,19427.74,8,4,self_employed,secondary,0
62,71328.17,15924.37,9,8,employed,bachelor,1
50,48085.93,17888.81,10,7,employed,secondary,1
38,98547.4,4362.96,1,9,unemployed,master,1
31,53051.38,19432.29,11,2,employed,secondary,1
19,62650.39,11110.69,2,9,self_employed,master,0
22,50257.68,17795.61,6,9,employed,bachelor,0
26,93039.84,22359.91,10,4,unemployed,bachelor,1
58,57900.31,20350.47,3,2,employed,bachelor,0
51,62989.68,17789.76,1,2,employed,bachelor,0
40,84075.64,20137.03,10,5,employed,secondary,1
58,71702.79,20507.29,4,1,employed,bachelor,0
26,58913.04,26964.01,12,1,self_employed,secondary,1
28,82207.82,14727.59,13,5,employed,secondary,1
38,110769.66,16311.66,5,6,employed,master,1
65,66348.21,22456.53,11,8,employed,secondary,0
49,62335.2,11076.9,3,9,self_employed,master,1
62,63412.54,4317.86,13,3,unemployed,master,1
30,86208.59,18945.84,3,3,employed,bachelor,0
62,48016.05,13351.81,13,2,unemployed,secondary,0
21,54433.65,5339.78,11,3,self_employed,bachelor,0
29,29251.14,19004.34,4,4,employed,master,0
45,36322.64,26449.06,12,9,employed,bachelor,0
20,49644.0,1962.06,9,9,employed,secondary,1
62,58881.26,23178.6,10,9,employed,secondary,1
63,95381.67,1000.0,5,5,self_employed,bachelor,1
46,70719.86,11797.71,3,6,employed,secondary,1
33,41758.43,29724.13,10,7,employed,secondary,0
23,45440.39,12373.41,0,3,self_employed,bachelor,0
50,87494.97,15719.51,5,5,employed,bachelor,1
45,82532.21,21102.93,2,5,unemployed,secondary,0
57,60563.0,1268.21,0,4,self_employed,master,0
49,51149.47,15576.76,0,5,employed,secondary,1
24,82498.66,15513.7,1,4,employed,secondary,0
24,40133.46,29898.57,14,1,employed,secondary,0
58,67840.61,5114.07,11,7,unemployed,secondary,1
26,105453.18,11947.69,14,9,employed,bachelor,1
66,64107.11,7573.15,1,7,unemployed,secondary,0
23,44487.81,6724.71,14,9,unemployed,master,0
55,68207.37,24019.22,8,4,employed,master,1
68,50599.83,15213.21,11,1,self_employed,secondary,1
40,32117.68,10555.46,12,3,employed,master,1
20,74020.72,10857.23,3,8,employed,bachelor,1
63,82356.69,10494.18,11,2,unemployed,master,0
27,53781.87,11209.57,9,5,employed,secondary,1
45,52455.29,4884.44,6,1,unemployed,bachelor,0
69,40768.69,12930.16,7,3,self_employed,secondary,1
56,57001.29,12126.35,3,2,employed,secondary,1
20,48752.63,8937.63,2,2,employed,master,0
60,39779.35,16240.37,13,2,employed,secondary,1
26,97843.38,16919.12,10,5,employed,bachelor,1
56,69329.86,10546.82,8,7,self_employed,secondary,1
50,71447.9,13846.93,10,3,employed,master,1
32,77667.99,32268.99,6,8,unemployed,bachelor,0
40,75420.72,31963.47,3,4,employed,secondary,1
24,51737.8,6567.28,14,7,employed,bachelor,1
69,65451.05,7684.42,14,5,employed,secondary,1
30,54619.39,6524.77,3,7,employed,secondary,0
34,68769.27,23456.43,12,9,employed,bachelor,1
44,66833.82,11811.77,6,9,employed,phd,1
52,52346.79,16917.39,10,6,self_employed,master,1
44,33414.03,30975.74,1,9,employed,secondary,0
44,62924.74,14916.28,7,7,employed,secondary,1
48,55914.61,20649.99,1,3,employed,master,1
62,22192.56,19163.37,12,9,employed,secondary,0
38,70153.24,10294.26,5,2,employed,bachelor,0
61,79306.84,23473.29,3,5,self_employed,bachelor,0
58,110567.13,8202.39,10,2,employed,master,1
67,52176.05,25719.04,14,8,employed,bachelor,1
65,49225.76,10300.39,5,9,employed,master,1
59,37811.58,11176.26,10,8,employed,bachelor,1
30,64172.84,6292.1,10,1,unemployed,bachelor,0
58,64046.36,7605.92,7,3,self_employed,secondary,1
56,43774.07,11585.89,12,4,self_employed,bachelor,1
33,56501.4,1000.0,1,2,employed,secondary,0
53,20426.69,13133.34,13,5,employed,secondary,0
31,78527.53,10936.21,6,1,employed,bachelor,1
45,44586.41,21320.09,0,6,self_employed,secondary,0
59,59306.87,18383.85,14,6,employed,phd,1
27,31466.13,9338.9,11,6,employed,master,1
35,48352.93,11331.59,12,9,self_employed,bachelor,0
59,54408.18,13123.06,2,8,self_employed,bachelor,1
41,59774.18,26887.65,11,3,employed,secondary,0
67,69594.65,8421.56,10,6,employed,secondary,1
18,88781.5,9241.91,13,8,unemployed,secondary,0
55,74654.22,5971.33,5,8,employed,bachelor,1
60,79243.29,3143.68,13,6,unemployed,master,1
65,88922.08,17456.03,10,1,employed,secondary,1
26,71394.16,16623.23,3,4,unemployed,secondary,0
69,59265.86,25262.09,3,8,unemployed,secondary,1
38,80182.24,23331.27,13,1,employed,bachelor,1
36,81460.19,34176.93,9,6,self_employed,secondary,0
36,72971.32,14409.02,1,5,employed,bachelor,0
51,30907.45,12915.76,1,3,employed,secondary,1
52,43170.8,4598.19,12,4,employed,secondary,1
42,54502.92,20572.63,2,9,self_employed,bachelor,1
21,75592.42,15948.27,3,6,employed,phd,1
69,59573.07,20210.13,9,9,employed,secondary,1
29,82737.37,5887.01,12,5,unemployed,secondary,1
22,86304.73,17812.83,5,8,unemployed,secondary,1
49,83983.41,16641.6,9,6,employed,master,0
39,84110.81,16112.28,10,9,employed,bachelor,1
50,39260.12,9533.87,9,3,employed,bachelor,1
63,69652.71,24514.6,10,4,employed,bachelor,0
23,47849.42,31402.46,3,1,unemployed,master,0
32,27018.67,6117.25,9,3,unemployed,secondary,0
44,54250.58,20763.55,0,2,employed,secondary,0
58,86494.74,1000.0,10,2,employed,bachelor,1
49,69214.84,20348.88,11,3,employed,bachelor,1
37,100356.19,1000.0,11,8,employed,secondary,1
49,63544.6,10800.26,0,4,employed,master,1
68,108956.06,4495.8,13,8,employed,bachelor,1
42,63550.42,13275.11,6,8,employed,master,0
63,60449.61,21710.35,1,9,employed,master,1
58,34412.2,1000.0,8,5,self_employed,bachelor,1
33,82211.25,12124.16,8,8,self_employed,master,1
30,49957.5,10893.05,6,4,employed,bachelor,1
58,47059.05,27648.39,11,6,employed,bachelor,1
28,85624.61,18454.09,8,8,self_employed,bachelor,1
35,83164.45,5582.26,3,2,employed,phd,1
30,82641.03,11229.64,9,1,unemployed,master,1
49,52756.18,27448.83,3,2,employed,bachelor,0
33,58980.48,20714.92,1,7,unemployed,secondary,0
52,58802.91,7654.13,4,5,employed,master,1
66,75650.36,12863.44,13,3,self_employed,bachelor,1
61,91071.29,13119.13,8,7,employed,bachelor,1
67,67362.93,10696.14,4,1,self_employed,bachelor,0
19,99497.82,1318.3,5,2,employed,bachelor,1
41,77943.89,9579.03,12,5,employed,secondary,1
29,55304.01,26113.59,9,9,self_employed,bachelor,0
65,76574.23,11950.84,11,7,employed,secondary,1
55,94118.81,14173.97,9,7,employed,secondary,1
34,99965.78,16124.21,14,7,employed,secondary,1
47,83737.83,32745.13,9,3,self_employed,bachelor,0
49,60513.49,15071.0,6,5,unemployed,secondary,1
43,55666.13,23751.56,3,8,employed,secondary,1
42,71521.39,10214.56,0,7,self_employed,master,0
20,93479.49,12924.81,11,6,unemployed,bachelor,0
41,68675.38,15100.42,13,1,self_employed,master,1
36,69090.64,8806.94,9,7,employed,bachelor,1
60,61027.96,13370.26,7,4,employed,secondary,0
62,53442.18,22104.41,1,4,employed,master,0
57,56757.31,8597.08,9,7,employed,bachelor,1
19,62708.52,15000.71,3,4,employed,phd,1
61,94362.0,20669.87,9,6,self_employed,secondary,1
38,55205.72,8404.27,4,1,self_employed,master,0
39,61052.24,23763.31,12,2,self_employed,bachelor,0
67,42692.45,15583.07,14,5,employed,master,1
63,74332.62,13679.02,3,9,employed,secondary,1
20,87333.58,1000.0,4,7,self_employed,bachelor,0
36,92489.96,12011.1,13,4,employed,secondary,1
56,64067.29,17972.74,0,9,unemployed,master,0
46,71487.09,28962.76,7,3,employed,secondary,1
31,56928.99,19543.11,2,9,employed,bachelor,1
45,70560.37,24009.73,6,4,self_employed,bachelor,1
63,66279.3,5327.16,0,1,self_employed,bachelor,0
29,61165.29,13985.42,2,1,employed,master,1
56,62755.07,24765.97,6,9,self_employed,bachelor,0
56,69038.45,7898.13,0,6,employed,secondary,1
64,54116.95,22721.78,11,2,employed,master,1
33,55150.06,20866.54,8,9,employed,bachelor,1
29,94147.24,17197.79,6,1,self_employed,bachelor,1
46,114210.94,12370.38,7,4,self_employed,secondary,1
45,35912.66,7109.64,12,7,employed,bachelor,1
39,34810.58,29203.03,12,1,self_employed,master,0
58,40856.94,20054.9,0,9,self_employed,master,0
59,57934.23,17724.93,10,7,employed,master,1
30,77915.61,11697.2,7,9,employed,bachelor,1
59,71825.06,15302.97,11,8,employed,secondary,0
29,63440.62,16317.74,11,8,employed,bachelor,1
39,70578.71,18199.01,10,3,unemployed,secondary,1
19,46158.28,20874.72,10,2,self_employed,bachelor,0
35,55117.54,8740.23,3,3,employed,secondary,0
67,59598.11,3267.22,12,2,employed,phd,1
41,28315.67,15674.25,10,6,employed,secondary,1
54,36773.8,1022.26,4,1,employed,secondary,0
23,37568.68,12410.71,3,4,employed,master,0
51,75282.16,10926.48,7,6,employed,secondary,1
37,64907.1,18933.99,5,5,employed,secondary,1
56,72221.22,30860.78,10,5,employed,bachelor,1
66,23206.9,1000.0,6,3,employed,phd,1
45,30328.67,33193.48,2,1,employed,secondary,0
23,73264.31,13135.4,5,9,employed,bachelor,0
42,10000.0,17782.47,12,5,employed,secondary,0
24,84492.59,3681.34,12,6,employed,bachelor,1
41,23533.66,22974.97,4,6,employed,secondary,0
21,76866.9,15331.78,11,4,unemployed,bachelor,0
51,42228.31,14508.26,1,7,employed,bachelor,0
34,80978.07,1000.0,14,4,employed,master,1
28,124163.22,15590.37,11,4,employed,bachelor,1
18,14536.45,21766.63,0,8,employed,bachelor,0
64,73907.54,13109.77,10,3,employed,bachelor,1
61,23836.75,24393.59,7,7,self_employed,secondary,0
60,68535.38,24063.16,13,6,unemployed,secondary,1
21,55864.56,9871.24,3,1,employed,bachelor,0
36,62595.65,27760.91,13,7,employed,secondary,0
68,41766.27,15362.36,13,8,self_employed,secondary,0
48,75610.82,15397.96,4,3,employed,bachelor,0
24,31032.84,15791.85,6,9,employed,secondary,0
25,84832.75,15554.53,9,1,self_employed,secondary,1
31,51814.99,1000.0,3,2,employed,bachelor,0
68,31946.19,13515.95,14,9,employed,master,1
26,91898.74,4088.43,2,8,employed,secondary,0
64,58653.15,28010.69,3,7,employed,master,0
53,98152.72,27688.66,7,6,unemployed,secondary,1
65,84427.12,21815.51,7,2,employed,phd,1
60,44037.09,13092.26,0,5,employed,bachelor,0
35,58300.2,6935.88,13,6,employed,bachelor,1
61,62420.76,9739.35,3,1,employed,bachelor,0
26,90526.06,30541.14,1,6,employed,bachelor,0
33,68750.35,9462.42,7,1,employed,bachelor,1
29,63525.85,1000.0,13,2,employed,bachelor,0
24,56002.41,23241.32,0,2,employed,phd,0
22,58988.86,27004.02,7,2,self_employed,master,0
27,86091.84,28273.73,13,1,employed,bachelor,1
24,60074.11,23306.78,13,9,unemployed,master,1
37,52100.05,24612.16,2,8,employed,secondary,0
21,48709.86,15423.47,9,5,employed,bachelor,1
21,48924.7,1000.0,12,4,unemployed,bachelor,0
69,31958.08,15223.05,10,2,self_employed,secondary,1
22,44992.49,19972.58,9,9,employed,master,1
21,89968.41,13917.84,11,8,employed,master,1
19,55868.01,13553.31,6,7,self_employed,master,0
24,74088.23,7287.06,1,5,employed,bachelor,1
45,10424.87,6986.09,9,1,employed,bachelor,1
61,71366.23,29705.19,9,6,employed,master,1
56,56772.95,29994.77,12,5,self_employed,secondary,0
48,50371.2,14978.82,13,3,employed,master,1
22,63619.2,17252.19,5,3,employed,secondary,1
58,50083.49,7153.14,14,1,unemployed,master,1
19,17522.5,20140.6,0,8,employed,bachelor,1
50,78444.96,29077.19,14,2,self_employed,secondary,1
39,64860.35,2766.15,2,8,employed,secondary,1
63,53721.15,18711.07,9,9,self_employed,bachelor,1
33,40676.29,19312.18,10,1,employed,secondary,1
51,30602.85,19220.85,9,6,employed,master,0
40,64477.85,28142.54,14,1,employed,secondary,1
45,92268.82,31288.15,8,8,unemployed,bachelor,0
66,64063.33,13132.13,1,5,employed,secondary,1
55,32344.77,20385.39,9,1,employed,secondary,1
39,64502.33,15673.87,4,7,employed,secondary,0
41,58933.14,9943.08,9,7,self_employed,master,1
54,77280.87,17166.51,5,9,self_employed,bachelor,0
35,72134.66,20372.0,0,5,employed,master,0
26,10000.0,16735.43,9,9,employed,bachelor,1
42,70904.84,7950.55,1,6,self_employed,secondary,0
21,39930.41,11291.51,4,5,employed,secondary,0
26,31565.43,11352.74,9,4,employed,bachelor,1
39,56230.53,8260.45,13,3,employed,secondary,1
59,68219.42,17508.32,4,6,employed,secondary,0
58,27185.31,18344.9,4,7,unemployed,bachelor,0
31,74091.53,22836.14,4,1,employed,secondary,0
39,75266.78,8139.02,8,4,employed,bachelor,0
25,60939.52,10380.17,2,1,self_employed,bachelor,0
57,42647.53,27436.56,7,4,employed,bachelor,1
30,40412.44,13684.03,12,8,unemployed,bachelor,0
59,80518.64,15241.05,1,7,employed,bachelor,1
61,29775.55,13599.17,14,2,unemployed,bachelor,0
53,81289.41,24064.25,7,7,unemployed,secondary,1
35,56696.02,24374.47,9,1,unemployed,secondary,0
67,58083.31,23905.66,9,1,employed,secondary,1
53,25838.25,15212.54,14,9,self_employed,bachelor,1
51,57065.67,8020.51,9,1,self_employed,bachelor,0
62,72271.71,30401.7,13,3,employed,master,1
63,33271.8,21850.47,4,2,employed,secondary,1
22,69972.72,11346.73,3,6,self_employed,secondary,0
63,61780.25,26390.55,9,5,unemployed,secondary,0
57,47124.89,10715.13,2,8,self_employed,phd,1
28,77093.46,26285.63,1,9,employed,secondary,0
33,15954.86,26826.28,3,7,self_employed,bachelor,1
57,66933.61,7628.14,4,5,employed,secondary,1
29,92388.7,19654.07,1,1,employed,master,1
41,88798.86,21257.53,10,9,self_employed,bachelor,1
53,67796.13,35919.27,8,6,self_employed,secondary,1
51,53966.38,9061.59,3,2,self_employed,bachelor,0
65,47283.95,26460.35,4,5,employed,bachelor,1
23,53941.48,15138.77,13,4,employed,bachelor,1
33,70876.14,5069.09,13,4,self_employed,phd,1
69,43855.12,14040.1,1,5,employed,master,1
47,75148.48,15019.72,9,7,unemployed,bachelor,1
30,102663.21,6528.88,4,2,unemployed,master,1
33,58762.34,17497.39,5,9,unemployed,master,0
35,33112.1,22662.47,8,1,unemployed,bachelor,0
46,33105.11,16905.61,14,2,employed,master,0
32,75531.31,10665.25,8,7,employed,bachelor,1
50,58805.08,13812.22,14,2,self_employed,bachelor,1
41,77536.62,14963.65,12,7,employed,bachelor,1
49,49327.32,16738.57,11,7,self_employed,master,1
26,76612.47,23878.65,11,4,employed,master,1
50,56834.02,17175.52,11,5,unemployed,secondary,0
66,45349.92,3778.43,3,9,employed,bachelor,1
25,51980.03,10501.43,14,8,self_employed,bachelor,1
35,36058.91,16328.17,13,6,employed,master,1
54,99787.19,23993.0,9,2,self_employed,bachelor,0
